,,,,,,
Interseccion,Horas de control,Atipico ,N,S,O,E
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,16:45 - 17:00,0,324,167,19,93
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,17:00 - 17:15,0,385,199,11,72
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,17:15 - 17:30,0,394,221,22,92
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,17:30 - 17:45,0,399,165,12,93
SP05 Av. Pachacutec -Av. Parado de Bellido_Día_Típico,17:45 - 18:00,0,323,166,9,87
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,06:00 - 06:15,1,59,139,3,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,06:15 - 06:30,1,91,182,3,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,06:30 - 06:45,1,121,227,13,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,06:45 - 07:00,1,93,243,15,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,07:00 - 07:15,1,117,275,12,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,07:15 - 07:30,1,94,212,20,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,07:30 - 07:45,1,102,204,18,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,07:45 - 08:00,1,99,226,19,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,08:00 - 08:15,1,124,264,15,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,08:15 - 08:30,1,114,229,18,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,08:30 - 08:45,1,105,209,13,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,08:45 - 09:00,1,112,181,30,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,09:00 - 09:15,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,09:15 - 09:30,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,09:30 - 09:45,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,09:45 - 10:00,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,10:00 - 10:15,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,10:15 - 10:30,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,10:30 - 10:45,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,10:45 - 11:00,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,11:00 - 11:15,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,11:15 - 11:30,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,11:30 - 11:45,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,11:45 - 12:00,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,12:00 - 12:15,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,12:15 - 12:30,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,12:30 - 12:45,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,12:45 - 13:00,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,13:00 - 13:15,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,13:15 - 13:30,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,13:30 - 13:45,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,13:45 - 14:00,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,14:00 - 14:15,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,14:15 - 14:30,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,14:30 - 14:45,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,14:45 - 15:00,1,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,15:00 - 15:15,1,80,144,13,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,15:15 - 15:30,1,97,163,22,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,15:30 - 15:45,1,109,212,13,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,15:45 - 16:00,1,104,199,21,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,16:00 - 16:15,1,106,228,23,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,16:15 - 16:30,1,113,198,21,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,16:30 - 16:45,1,124,199,15,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,16:45 - 17:00,1,131,178,35,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,17:00 - 17:15,1,109,165,24,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,17:15 - 17:30,1,135,192,32,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,17:30 - 17:45,1,129,177,35,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Atípico,17:45 - 18:00,1,115,164,33,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,06:00 - 06:15,0,109,246,11,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,06:15 - 06:30,0,160,315,8,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,06:30 - 06:45,0,214,395,26,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,06:45 - 07:00,0,169,420,30,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,07:00 - 07:15,0,205,475,24,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,07:15 - 07:30,0,169,367,37,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,07:30 - 07:45,0,182,358,33,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,07:45 - 08:00,0,173,389,36,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,08:00 - 08:15,0,217,455,32,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,08:15 - 08:30,0,204,394,35,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,08:30 - 08:45,0,187,364,28,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,08:45 - 09:00,0,196,322,54,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,09:00 - 09:15,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,09:15 - 09:30,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,09:30 - 09:45,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,09:45 - 10:00,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,10:00 - 10:15,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,10:15 - 10:30,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,10:30 - 10:45,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,10:45 - 11:00,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,11:00 - 11:15,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,11:15 - 11:30,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,11:30 - 11:45,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,11:45 - 12:00,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,12:00 - 12:15,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,12:15 - 12:30,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,12:30 - 12:45,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,12:45 - 13:00,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,13:00 - 13:15,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,13:15 - 13:30,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,13:30 - 13:45,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,13:45 - 14:00,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,14:00 - 14:15,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,14:15 - 14:30,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,14:30 - 14:45,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,14:45 - 15:00,0,0,0,0,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,15:00 - 15:15,0,147,255,24,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,15:15 - 15:30,0,172,289,41,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,15:30 - 15:45,0,191,365,25,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,15:45 - 16:00,0,185,349,39,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,16:00 - 16:15,0,190,393,44,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,16:15 - 16:30,0,197,348,41,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,16:30 - 16:45,0,216,346,30,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,16:45 - 17:00,0,232,309,62,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,17:00 - 17:15,0,193,291,44,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,17:15 - 17:30,0,234,337,59,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,17:30 - 17:45,0,226,314,61,0
SP06 Av. Pachacutec - Jr. Huamachuco - Av. 1_Día_Típico,17:45 - 18:00,0,202,286,59,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,06:00 - 06:15,1,18,0,73,154
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,06:15 - 06:30,1,27,0,78,174
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,06:30 - 06:45,1,34,0,96,191
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,06:45 - 07:00,1,35,0,100,194
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,07:00 - 07:15,1,30,0,70,180
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,07:15 - 07:30,1,27,0,90,186
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,07:30 - 07:45,1,32,0,103,186
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,07:45 - 08:00,1,44,0,110,208
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,08:00 - 08:15,1,38,0,129,173
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,08:15 - 08:30,1,39,0,124,189
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,08:30 - 08:45,1,36,0,141,164
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,08:45 - 09:00,1,39,0,127,185
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,09:00 - 09:15,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,09:15 - 09:30,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,09:30 - 09:45,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,09:45 - 10:00,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,10:00 - 10:15,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,10:15 - 10:30,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,10:30 - 10:45,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,10:45 - 11:00,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,11:00 - 11:15,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,11:15 - 11:30,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,11:30 - 11:45,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,11:45 - 12:00,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,12:00 - 12:15,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,12:15 - 12:30,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,12:30 - 12:45,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,12:45 - 13:00,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,13:00 - 13:15,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,13:15 - 13:30,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,13:30 - 13:45,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,13:45 - 14:00,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,14:00 - 14:15,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,14:15 - 14:30,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,14:30 - 14:45,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,14:45 - 15:00,1,0,0,0,0
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,15:00 - 15:15,1,29,0,94,164
SP07 Av. Pachacutec -  8 de Octubre - Huayna Capac_Día_Atípico,15:15 - 15:30,1,47,0,86,189
